videotime,mode,size,color,unixtime,pool,UID,rowID,content
695.73,1,25,16777215,1589633724,0,1c806822,32763569423515653,我们?此处在美国的法案指我们?233up是不是口误了
43.379,1,25,16777215,1589633711,0,408cbfcf,32763562786553861,若有
88.216,1,25,16777215,1589633693,0,d4157a50,32763553088274439,这个比喻真的形象
438.387,1,25,16777215,1589633667,0,5087f12c,32763539755630597,泽野弘之
726.2,5,25,15138834,1589633654,0,49267352,32763533069910023,你幣有了
729.953,1,25,16777215,1589633639,0,8acbe69f,32763525159976967,全体起立
688.133,1,25,16777215,1589633634,0,2cad1bb6,32763522476146691,北欧确实好
620.853,5,25,15138834,1589633619,0,37a509f8,32763514520600581,黑暗的日子，精苏落泪
42.115,1,25,16777215,1589633577,0,7b43bb4a,32763492584914951,狗血
340.635,1,25,16777215,1589633497,0,449a9a2a,32763450628767751,freedom！！
585.579,5,25,15138834,1589633457,0,49267352,32763429289721863,精蘇狂喜
52.718,1,25,16777215,1589633412,0,5d342c0c,32763405838319623,BGM应该是黑鹰坠落里的配乐
424.335,1,25,16777215,1589633371,0,2cad1bb6,32763384205672517,轮椅一代哥
513.442,1,25,16777215,1589633356,0,4caf70f3,32763376331915269,事实上他叫罗斯福斯基
715.98,4,25,16646914,1589633291,0,b5eae161,32763342522155015,首尾呼应！！！满分作文！！！
27.768,1,25,16777215,1589633223,0,f904b081,32763307067179015,罗斯福新政
332.437,1,25,16777215,1589633190,0,2cad1bb6,32763289528172549,地方权利不同意啊
691.894,1,25,16777215,1589633103,0,cd1f2f3b,32763243833327619,战歌
729.495,1,25,16777215,1589633064,0,d8dacb70,32763223728455687,好
400.53,1,25,16777215,1589633011,0,fa399a2a,32763195495546883,独角兽
399.437,1,25,16646914,1589633005,0,6b9123e1,32763192595185667,en？
238.431,1,25,16777215,1589632943,0,86ec9ddf,32763160164827143,红色老美哈哈哈哈哈哈
478.5,1,25,16777215,1589632901,0,b5ea7a00,32763138229665797,再次复习再次复习。
418.459,1,25,16777215,1589632846,0,37a509f8,32763109317804039,罗斯福真是强啊
359.928,5,25,15138834,1589632827,0,6a6f80cc,32763099019739143,差一点这个世界就将变成红色的世界
47.406,1,25,16777215,1589632813,0,ca7befc6,32763091962298375,bgm给力
491.102,1,25,16777215,1589632727,0,ff31a9b9,32763046820577287,一切权利收归中央
140.411,1,25,16777215,1589632636,0,14d116ee,32762999054794755,阿甘正传
215.777,1,25,16777215,1589632632,0,e9ea75b,32762997214019587,哈哈哈哈
11.695,1,25,16646914,1589632610,0,6b9123e1,32762985606283269,未曾设想的道路
251.479,1,25,16777215,1589632593,0,f52f1975,32762976751583239,晚上看好害怕
342.817,1,25,16777215,1589632469,0,920f75eb,32762911743016963,各地诸侯不愿意
719.978,1,25,16707842,1589632461,0,cc60e702,32762907308064773,只有未知和强大
423.141,1,25,16777215,1589632325,0,41dae242,32762836067287047,今天重现～
577.059,5,25,15138834,1589632195,0,60572392,32762767642460165,精英狂喜
697.626,1,25,16777215,1589632183,0,2c249406,32762761821290501,你币有了
627.553,1,25,16777215,1589632118,0,9426d16d,32762727533379591,自动化！
230.309,1,25,16777215,1589631972,0,22bca6a0,32762651015118855,钢铁洪流进行曲？
344.293,1,25,16777215,1589631824,0,10c60f0c,32762573132660743,如果成功了美利坚会不会和现在的中国成为朋友（不懂就问）
26.483,1,25,16777215,1589631807,0,f2cb418e,32762564319379459,@罗斯福
217.059,1,25,16777215,1589631783,0,60572392,32762552109236231,姐，遇到新东方厨师就嫁了吧
404.959,1,25,16777215,1589631778,0,a5000c70,32762549478883335,奇迹之兽
569.139,1,25,15138834,1589631759,0,a9ecb7ed,32762539544674311,ohhhhhhhhhh
5.119,1,25,41194,1589631678,0,cc60e702,32762497066336261,令人畏惧的只有未知和强大
90.858,1,25,16777215,1589631579,0,7a0bb062,32762444935856135,爱的号码牌好评
53.459,1,25,16777215,1589631501,0,55017cc0,32762404233281539,战争是最激烈，也是最有效的交流方式
53.459,1,25,16777215,1589631487,0,55017cc0,32762396688252935,绝大多数人类的进攻都是战争引起的
53.459,1,25,16777215,1589631458,0,55017cc0,32762381725073415,只怕是战争带来的进步吧！
38.977,1,25,16777215,1589631411,0,4aae2d63,32762356881162245,我苏联呐
178.696,1,25,16777215,1589631398,0,796eef9c,32762350223753223,甄嬛传
591.546,5,25,16646914,1589631355,0,47e6cacc,32762327243685893,乌拉·
582.506,1,25,16777215,1589631297,0,5cbbddc7,32762297169477639,啊
356.605,1,25,16777215,1589631049,0,edb54dde,32762166814703623,这叫明智
62.279,5,25,16707842,1589631029,0,e767080f,32762156755189831,懒得设想的道路
407.391,1,25,16777215,1589630975,0,739157e7,32762128322002947,拉普拉斯之盒没有开启
730.848,1,25,16777215,1589630910,0,23d83620,32762094170931203,你币有了
16.279,1,25,16777215,1589630896,0,f4a5546d,32762086644252677,这弹幕，这点击率，牛掰啊
285.856,1,25,16777215,1589630780,0,e1e46581,32762025891332099,？啥？
221.854,1,25,16777215,1589630779,0,b4e19943,32762025500213253,红色
124.279,1,25,16777215,1589630765,0,acd70af3,32762018107752451,胡弗大坝
716.401,1,25,16777215,1589630714,0,83209cb2,32761991367491589,当年没有网络没有人工智能！
732.217,1,25,16777215,1589630656,0,b4080534,32761960848162819,首尾呼应，我想要你的语文老师
213.379,1,25,16777215,1589630611,0,c5920632,32761937596514309,？？？？？？？？？？
704.044,1,25,16777215,1589630545,0,9219ab3,32761902961524739,bgm 是什么
381.288,1,25,16777215,1589630467,0,15874c63,32761861969543175,进度条安全
67.099,1,25,16777215,1589630368,0,94e80894,32761809954406407,二战也是埋下了731的鬼子去美国工作的隐患
461.687,1,25,16777215,1589630367,0,b4080534,32761809386602503,梅林的胡子啊
565.636,1,25,15138834,1589630154,0,f9654bce,32761697767260165,气突苏
22.166,1,25,16777215,1589630109,0,4aa0f9a1,32761674430152707,保护建国
658.009,1,25,16777215,1589630050,0,e2a86942,32761643154276357,美国报纸:抑郁症自杀
623.07,1,25,16646914,1589630034,0,40cfaa01,32761634902507527,bgm建议改成《自动化》
623.07,5,25,16646914,1589630011,0,40cfaa01,32761622842310661,OGAS
625.619,5,25,16646914,1589629956,0,40cfaa01,32761594027442183,OGAS（超前惩罚
586.563,1,25,16777215,1589629824,0,3d553a24,32761524802551815,精苏狂喜
601.99,5,25,16777215,1589629791,0,57df7e7c,32761507347955717,全世界人民，联合起来
139.645,1,25,16777215,1589629702,0,233e5dcb,32761460708868099,被秦始皇用？那个叫作徭役……
727.017,1,25,15138834,1589629688,0,732640eb,32761453439614981,We have nothing to fear but fear itself
409.299,1,25,16777215,1589629647,0,3d553a24,32761431918116869,嗯？
70.563,1,25,16777215,1589629558,0,e2fcccec,32761385426878471,打败法西斯靠的可不是那两颗核弹
212.825,4,25,16646914,1589629490,0,7a168e9,32761349545132039,精苏震。。。。狂喜
227.136,1,25,16777215,1589629443,0,79e375da,32761325254868995,怪不得现在哪里都扩大政府雇员
703.532,1,25,16777215,1589629424,0,d412ecd1,32761315141877765,强行泪目还行
212.825,1,25,16777215,1589629413,0,7a168e9,32761309109944325,tql
12.964,1,25,16777215,1589629371,0,6afcc442,32761287536017415,精彩精彩
28.499,1,25,16777215,1589629198,0,c605a37a,32761196582535175,罗斯福新政，未能改变美国的基本制度
36.782,1,25,16777215,1589629149,0,aa1133e5,32761170928074759,我看到了德军！
664.183,1,25,16777215,1589629137,0,87e03ef4,32761164833226759,被
564.725,5,25,16777215,1589629075,0,57df7e7c,32761132068896775,红色帝国
231.301,1,25,16777215,1589628969,0,ab997732,32761076731871239,哈哈哈，bgm好评
17.421,1,25,16777215,1589628944,0,31ae52c7,32761063506706437,未曾设想的道路
700.784,1,25,16777215,1589628929,0,afd9b4fc,32761055564267525,这文案，绝
519.411,1,25,16777215,1589628894,0,31533f0b,32761037113524229,罗生门
351.641,5,25,16777215,1589628841,0,57df7e7c,32761009426399237,差点就能多一个红色的国家了
313.793,5,25,16777215,1589628761,0,57df7e7c,32760967379025925,苏维埃万岁
614.037,1,25,16777215,1589628746,0,afd9b4fc,32760959777374211,1991年，苏联解体
729.939,1,25,16777215,1589628650,0,44226790,32760909390151683,精彩
474.392,1,25,16777215,1589628621,0,ccc7fa58,32760894147002375,现在美国有美元霸权
727.163,1,25,38979,1589628515,0,9e15f8d5,32760838495404035,心甘情愿给的三连
589.639,1,25,16777215,1589628503,0,3b07ea69,32760832073924615,感觉苏联一直在冷战时期强于美国
377.112,1,25,16777215,1589628499,0,ccc7fa58,32760830061707267,《X档案》专属配乐
564.835,1,25,16777215,1589628455,0,3b07ea69,32760807247839235,不会是？马克思
532.21,1,25,16777215,1589628412,0,3b07ea69,32760784288743429,围炉夜话
6.985,5,25,16777215,1589628395,0,57df7e7c,32760775404683271,还有未知
263.161,1,25,16777215,1589628343,0,8a5cf335,32760748145377285,天下何人不通共
625.196,1,25,16777215,1589628279,0,6862802d,32760714697375747,自动化
648.459,5,25,15138834,1589628276,0,c02ae6c5,32760713350479939,杜鲁门:不好意思，有被冒犯到
342.749,1,25,16777215,1589628195,0,3b07ea69,32760670576443395,差一步美满
683.379,1,25,16777215,1589628190,0,25a52a8f,32760668257517571,太可惜了。
300.103,1,25,16777215,1589628150,0,3b07ea69,32760647164362759,美国人好像一开始就对高层人士不买账
177.564,1,25,16777215,1589627939,0,3b07ea69,32760536617189379,我还以为是美国税务局呢
728.517,1,25,16777215,1589627823,0,be93e260,32760475494645765,精彩
157.867,1,25,16777215,1589627763,0,db6efc57,32760444447358981,330个小伙伴你们好鸭
118.798,1,25,16777215,1589627748,0,e359d563,32760436584611847,这个就是炼金术，炼金术从不是点石成金
289.018,1,25,16777215,1589627599,0,9c475a5d,32760358402785283,u1s1众议院是敌人a
203.344,1,25,16777215,1589627560,0,69538c9,32760338000642055,铁饭碗
273.982,1,25,16777215,1589627547,0,18067454,32760331103633415,老百姓当然赞同
318.824,5,25,16707842,1589627546,0,baf4ffdb,32760330536353797,哦哈哈哈哈哈哈哈哈
3.759,1,25,16777215,1589627483,0,25a52a8f,32760297595338757,罗斯福新政经济大萧条。
297.717,1,25,16777215,1589627046,0,7cd1567b,32760068398120963,000
46.924,1,25,16777215,1589627030,0,88785f4e,32760059977007109,川建国同志辛苦了
10.799,1,25,16777215,1589626912,0,946853bb,32759997853597701,阿
4.308,1,25,16777215,1589626905,0,946853bb,32759994410074119,牛逼
431.378,5,25,16777215,1589626374,0,a4bbe035,32759716122198023,完  全  胜  利
729.418,1,25,16777215,1589626284,0,83b9cd49,32759668586053637,首尾呼应
15.077,1,25,16777215,1589624945,0,91d1126d,32758966583820291,星星之火，必会把世界变成红色的海洋
572.153,1,25,16777215,1589622824,0,7deac188,32757854801231875,精苏狂喜
500.897,1,25,16777215,1589620264,0,79780a39,32756512806404101,地球联邦军？
416.403,1,25,16777215,1589619960,0,cd326ade,32756353381433351,自导自演？
374.818,1,25,16777215,1589619797,0,72050236,32756267533467653,这个BGM我在《经典传奇》里听的
224.911,1,25,16777215,1589619572,0,830c3054,32756149725429767,英特纳雄耐尔
666.054,1,25,16777215,1589619092,0,13b426a4,32755898116472837,唉
673.399,1,25,16777215,1589618949,0,4c36aa37,32755823249719301,悠悠苍天，何薄于我
573.835,1,25,16777215,1589618424,0,3c093c4c,32755547974402055,马克思！
266.603,1,25,16777215,1589617843,0,58d570fc,32755243304353795,一击鸭梨
207.248,1,25,16777215,1589617751,0,58d570fc,32755194989117447,？
602.262,1,25,16777215,1589617171,0,1323fdc5,32754890797744131,所以 罗斯福的老师是——苏联
581.709,1,25,16777215,1589617131,0,1323fdc5,32754869938421767,乌拉
732.217,1,25,16777215,1589615931,0,de6fafe0,32754241093763077,bgm酷哦
570.934,1,25,16777215,1589615557,0,4116d9c1,32754044487860229,开始整活
233.038,1,25,16777215,1589615432,0,de6fafe0,32753979241791491,自然失业率....
327.284,1,25,16777215,1589614056,0,99538c77,32753257942614021,利益集团也会反对吧
212.469,1,25,16777215,1589613329,0,d70c8916,32752876401983491,？？？？？？？？？？
666.857,1,25,16777215,1589612225,0,cf469294,32752298096066565,泪目
723.456,1,25,16777215,1589611495,0,929d9972,32751915214831687,泪目
597.855,1,25,16777215,1589611370,0,929d9972,32751849313402885,乌拉！
446.972,1,25,16777215,1589611219,0,929d9972,32751770265976839,完全胜利
658.492,1,25,16777215,1589610594,0,ac46412c,32751442973425671,精美落泪
7.679,1,25,16777215,1589608215,0,5adfbaee,32750195363020805,你币有了
475.699,1,25,16777215,1589607006,0,4f43fcd8,32749561557549061,这段和三国物语序章音乐台词高度重合[震惊]
387.461,1,25,16777215,1589606362,0,4a6f3bb4,32749224158822407,？
40.054,1,25,16777215,1589606282,0,73e3fe42,32749182179606535,害怕
48.553,1,25,16777215,1589605505,0,9c47115e,32748774617513987,罗斯福新政？
2.209,1,25,16777215,1589605502,0,71a61d1f,32748773255938055,罗斯福新政？
246.264,1,25,16777215,1589604394,0,ad1a5916,32748192113623043,中国好像和美国学的吧
125.628,1,25,16777215,1589604273,0,ad1a5916,32748128869285891,大佬凯恩斯
53.519,1,25,16777215,1589603996,0,2fa71bfe,32747983332704259,和平…
53.519,1,25,16777215,1589603984,0,2fa71bfe,32747977428697095,和平……
732.12,1,25,16777215,1589603942,0,b1b3eea9,32747955135971333,满分的
600.211,1,25,16777215,1589603464,0,d3ad45fc,32747704707710981,乌拉乌拉
503.74,1,25,16777215,1589603178,0,99bb3632,32747554383331335,美国的毛
322.879,1,25,16707842,1589602057,0,24edb2c0,32746966625026055,推恩！
663.361,1,25,16777215,1589601976,0,9c1c9684,32746924244205639,致敬
593.385,1,25,16777215,1589601902,0,9c1c9684,32746885779292165,乌拉！
220.75,1,25,16777215,1589601804,0,15219cbb,32746834475614211,草
590.009,1,25,16777215,1589601740,0,7aeb850c,32746800904929287,乌拉
585.629,1,25,16777215,1589601725,0,7aeb850c,32746792738095109,乌拉
214.845,1,25,16777215,1589601501,0,9c1c9684,32746675595902981,天哪
230.629,1,25,16777215,1589601363,0,7aeb850c,32746603086348291,劳动权
52.936,1,25,16777215,1589601117,0,7aeb850c,32746474208493575,将来的环球，必是赤旗的世界
318.197,5,25,15138834,1589600105,0,28dd35f5,32745943318134791,这就是文化差异啊
720.967,1,25,16777215,1589599867,0,dc8922fb,32745818479919109,满分作文！
203.827,1,25,16777215,1589599311,0,dc8922fb,32745527285121031,？？？
721.077,1,25,16777215,1589599278,0,6fdc4fa7,32745509841534979,你币有了！
418.987,1,25,16777215,1589598902,0,8be0aa04,32745312550912007,地狱猫
152.271,1,25,16777215,1589598894,0,b10959fa,32745308491874311,没有人发弹幕吗
146.53,1,25,16777215,1589598883,0,b10959fa,32745302685384707,没人发弹幕吗
660.779,1,25,16777215,1589597758,0,f6f1563c,32744713085779973,阴谋论者表示 螺蛳粉儿的死。。。额
208.426,1,25,16777215,1589595676,0,571b1d,32743621134909445,卧槽
590.606,1,25,16777215,1589595641,0,4f4d3bf0,32743602996641797,天下何人不通共
218.306,1,25,16777215,1589594320,0,932d7d0e,32742910478254083,？？？
725.465,1,25,16777215,1589593524,0,5f2b87bf,32742493175414789,三连
716.945,1,25,16777215,1589593516,0,5f2b87bf,32742488727879685,妙哉！！！
571.671,1,25,16777215,1589593449,0,bf2dde98,32742453789327365,我师傅星钻第一版的时候，就是苏联的五年计划，标点符号都没改
640.876,1,25,16777215,1589593363,0,5f2b87bf,32742408479309827,乌拉
602.094,1,25,16777215,1589593324,0,5f2b87bf,32742388140605443,乌拉！
591.635,1,25,16777215,1589593313,0,5f2b87bf,32742382652882947,乌拉！
576.653,1,25,16777215,1589593298,0,5f2b87bf,32742374881886215,乌拉！！！！
532.189,1,25,16777215,1589588356,0,159b4b6b,32739783494074371,拔剑四顾心茫然
435.342,1,25,16777215,1589587998,0,f7ee7378,32739595880759299,一转攻势
50.262,1,25,16777215,1589583782,0,ce260035,32737385530785795,要看看美国是否能再出个罗斯福
358.576,1,25,16777215,1589582666,0,428b747,32736800469942277,进度条告诉我不简单
506.726,5,25,16707842,1589574005,0,ead54cd2,32732259685498887,这TM不是中国皇帝吗
732.217,1,25,16777215,1589573664,0,9981a682,32732080506929159,吞吞吐吐他吞吞吐吐他我听我天天玩吞吞吐吐他 。
595.103,1,25,16777215,1589565545,0,50f8fc9f,32727824299720711,乌拉
313.819,1,25,16777215,1589562191,0,224b6c50,32726065808408583,还是美国的自由导致的
5.979,1,25,16777215,1589560501,0,54fef592,32725179520516099,面对恐惧
723.715,1,25,16777215,1589558663,0,26d917ab,32724216099897349,BGM的作用体现出来了
468.49,1,25,16777215,1589558307,0,26d917ab,32724029036560391,弟弟们记笔记，水能载舟 亦能覆舟，不是空话
729.938,1,25,16777215,1589557888,0,f601e13,32723809486241795,给币
106.661,1,25,16777215,1589557265,0,f601e13,32723482744193029,合照
726.755,1,25,16777215,1589556920,0,3513042c,32723302141657095,满分作文
368.968,1,25,16777215,1589556387,0,3513042c,32723022621179907,鬼见条
25.045,1,25,16777215,1589556283,0,24f20581,32722967910154247,没人发弹幕？
385.096,1,25,16777215,1589556140,0,1f328b8a,32722893026623491,害怕
689.168,1,25,16777215,1589556117,0,4dfcb94c,32722881086488579,没人胆量敢让他被去世
729.569,1,25,16777215,1589555856,0,858f7ad7,32722744378392581,满分作文
722.229,1,25,16777215,1589555842,0,858f7ad7,32722737122246661,泪目
661.669,1,25,16777215,1589555777,0,858f7ad7,32722703090712581,被去世
31.621,1,25,16777215,1589555756,0,36d36482,32722691562143751,，
13.299,1,25,16777215,1589555711,0,e9838243,32722668087672839,害怕
579.899,1,25,15138834,1589555668,0,858f7ad7,32722645812248579,乌拉
570.679,1,25,15138834,1589555639,0,858f7ad7,32722630594265093,来了来了
625.843,5,25,16777215,1589555604,0,ba13fe80,32722612161347587,背景音乐用错了，喂
208.059,1,25,16777215,1589555254,0,858f7ad7,32722428847194119,因特纳雄耐尔
367.617,1,25,16777215,1589555082,0,b444657c,32722338532818951,权利
45.182,1,25,16777215,1589555073,0,858f7ad7,32722333907025923,因特纳雄耐尔
25.019,1,25,16777215,1589554814,0,35d6afec,32722197859008517,天下何人不通共
18.479,1,25,16777215,1589554688,0,ca99b82e,32722131860062211,川建国已打入敌人内部高层
722.219,1,25,16777215,1589554276,0,b3add4f0,32721915859697671,奥力给
591.219,1,25,16777215,1589554140,0,b3add4f0,32721844606861317,乌拉
192.106,1,25,16777215,1589551288,0,5aa0177,32720349089497091,苏维埃！
724.619,1,25,16777215,1589550130,0,be2780fc,32719742061510661,ohhhhhhh
631.754,1,25,16777215,1589550105,0,4dfcb94c,32719729051828229,胆寒！差点就没我们啥事了
430.903,1,25,16646914,1589549562,0,1c7f2711,32719444554285059,一转攻势
158.071,1,25,16777215,1589548766,0,7b55f474,32719026937921541,罗斯福新政 国家干预经济 
25.481,1,25,16777215,1589548125,0,d1f302a2,32718691007201287,上一次啊，上一次还是30年代罗斯福执政期的事情
23.347,1,25,16777215,1589546478,0,4ba35c17,32717827506438151,加速加速
73.367,1,25,16777215,1589546442,0,d0949ac5,32717808709140485,炸得好
71.47,1,25,16777215,1589546436,0,d0949ac5,32717805499449347,炸得
68.093,1,25,16777215,1589546427,0,d0949ac5,32717800774041603,小男孩和胖子千古
283.454,1,25,16777215,1589546427,0,bc1b0f15,32717800947580933,？？？
44.687,1,25,16777215,1589546392,0,d0949ac5,32717782536159235,就鬼扯
11.907,1,25,15138834,1589545960,0,15dca588,32717556107182085,未曾设想的道路
580.349,5,25,15138834,1589545542,0,dd3f98c2,32717336777064451,真的红！
323.11,5,25,15138834,1589545244,0,dd3f98c2,32717180590620679,这不自。由！
226.71,1,25,16777215,1589545116,0,dd3f98c2,32717113476513799,这太好笑了！
12.699,1,25,16777215,1589544571,0,58f4082c,32716827875344387,卢平
589.853,1,25,15138834,1589544538,0,220d2348,32716810515120133,乌拉
732.12,1,25,16777215,1589544300,0,78fed711,32716685723566085,+
326.029,1,25,15138834,1589544179,0,220d2348,32716622056128519,自由！
611.606,1,25,16777215,1589543954,0,bac10f13,32716504064065543,乌拉
34.145,1,25,15138834,1589543684,0,220d2348,32716362587570183,大片即视感
650.345,1,25,16777215,1589542710,0,875d20ff,32715852002885635,乌克兰农民有话说，哈哈
610.625,1,25,16777215,1589542656,0,875d20ff,32715823882174471,没想到，苏联倒了
343.235,1,25,16777215,1589542281,0,875d20ff,32715626984243203,他们哪个好就哪个，什么姓资姓社
582.747,1,25,16777215,1589541136,0,926d2345,32715026842255365,ohhhhhhh
200.969,1,25,16777215,1589540834,0,d711b9f3,32714868159152133,甄嬛传里也有这个BGM
575.153,1,25,16777215,1589539717,0,46ee071e,32714282995023875,bgm为什么还是《钢铁洪流进行曲》？
193.213,1,25,16777215,1589539315,0,46ee071e,32714071874732037,我4岁，听出来是魔法门之英雄无敌3……
16.819,5,25,15138834,1589538905,0,a592b85c,32713856791871557,试看将来的寰球，必然是赤旗飘扬的寰球
732.121,1,25,16777215,1589538338,0,382f4840,32713559993483267,奥利给！！！
120.567,1,25,16777215,1589537963,0,2033ead1,32713363327287303,xie解甲归田
1.664,1,25,15138834,1589537869,0,6cb34ad,32713313826111495,未曾设想过的道路
218.896,1,25,16777215,1589534957,0,610092e5,32711786909138949,？？
583.513,1,25,16777215,1589534825,0,6953c227,32711718041812995,精苏狂喜
491.023,1,25,15138834,1589532423,0,a154fbd8,32710458632830981,如果罗斯福掌控更多的权利，美国经济霸主也很有可能。
275.347,1,25,16777215,1589531487,0,6db2039f,32709967991013383,听着，所谓杀手，向死而生......
190.111,1,25,16777215,1589527919,0,48afd40f,32708097049886723,BGM不就是英雄无敌游戏里的吗
190.111,1,25,16777215,1589527906,0,48afd40f,32708090178568199,英雄无敌你们没玩过吗？
219.73,1,25,16777215,1589527412,0,d6a1adac,32707831153033221,hh
215.139,1,25,15138834,1589526112,0,e05368ea,32707149803028483,未曾设想的道路
587.261,5,25,16776960,1589526035,0,4b4109ca,32707109492097029,乌拉！
135.139,1,25,16777215,1589526013,0,e05368ea,32707098080444423,未曾设想的道路
387.441,5,25,16776960,1589525824,0,4b4109ca,32706998590504963,BGM：X档案
386.804,1,25,16777215,1589525813,0,4b4109ca,32706992973807619,BGM：X档案
11.824,1,25,16777215,1589523065,0,a2d0e61c,32705552299589639,奥里给
454.298,1,25,16777215,1589521226,0,77f28f38,32704588080480259,快了兄弟，已经16了
439.958,1,25,16777215,1589521195,0,77f28f38,32704571785084931,似曾相识
499.681,1,25,16777215,1589519406,0,ba5f18a1,32703633975410693,可惜棋差一招
510.695,1,25,16777215,1589518572,0,5988f863,32703196900622343,斯大林？？？
16.899,1,25,16777215,1589518055,0,5988f863,32702925521813509,the everything we have to fear is fear itself
723.219,1,25,16777215,1589517873,0,b6955852,32702830058405893,你给一帮没学过经济学的人讲失业，他们连失业的含义都不懂
334.576,1,25,16777215,1589517013,0,2c58a28c,32702379216863237,挺好
403.119,1,25,16777215,1589516644,0,41974844,32702185960112133,独角兽
544.725,1,25,16777215,1589513546,0,d49858d1,32700561863737351,可惜现在的美国完全违背了他的想法
323.165,1,25,16777215,1589513296,0,d49858d1,32700430555283461,他们是联邦政府
10.925,1,25,16777215,1589510556,0,fb8006ae,32698993949540359,奥利给！！！
447.146,1,25,16777215,1589508587,0,4f36b478,32697961574563843,罗国庆
133.928,1,25,16777215,1589506758,0,88c5f7a3,32697002753523715,不就是基金救国吗
295.884,1,25,16777215,1589506594,0,3a1593f1,32696916574208005,迷惑
51.8,1,25,16777215,1589506585,0,6790a2f0,32696911946842115,谁普浮沉
597.217,1,25,16777215,1589499258,0,68dfe71d,32693070637039621,起立
200.299,1,25,16777215,1589498235,0,f3d6f8f2,32692534506422279,甄嬛传bgm
579.228,1,25,16777215,1589496191,0,95bd97e9,32691462353715203,红色主义万岁
729.918,1,25,16777215,1589495740,0,da42d538,32691226053967875,优秀
53.959,1,25,16777215,1589495614,0,95bd97e9,32691160014651395,保护我方川普同志
595.219,1,25,16777215,1589495550,0,da42d538,32691126629564421,你币有ｌｏ
527.329,1,25,16777215,1589492910,0,6aed0301,32689742280130563,炉边谈话
19.931,1,25,16777215,1589488748,0,91e6c58a,32687560202387463,未曾设想的道路
574.696,1,25,16777215,1589486801,0,d873d107,32686539636473863,马列主义
90.704,1,25,16777215,1589486607,0,87559ee5,32686438065635331,没事 叫麦克阿瑟再碾一次
391.3,1,25,16777215,1589486554,0,d873d107,32686409875718149,害怕
372.08,1,25,16777215,1589486533,0,d873d107,32686398762385413,禁止套娃
284.44,1,25,16777215,1589486433,0,d873d107,32686346432675847,哈哈哈哈哈哈
213.837,1,25,16777215,1589486307,0,d873d107,32686280304230403,卧槽
99.558,5,25,16777215,1589480440,0,334784ce,32683204302864391,反 叛 公 司
574.899,5,25,15138834,1589477523,0,b21fb1b5,32681675113627653,！！！！
211.558,1,25,15138834,1589477137,0,b21fb1b5,32681472684982279,未！曾！设！想！的！道！路！
338.065,1,25,16777215,1589476043,0,1d150dc9,32680899358228483,这是三权分裂
47.068,1,25,16777215,1589475213,0,e40b45d0,32680464004677639,好卡
588.242,1,25,16777215,1589474322,0,b0e5e9bf,32679996921741317,乌拉
630.727,1,25,16646914,1589473703,0,a6077720,32679672362827781,笑死我了，苏联在53年之前没有阶级，
2.933,4,18,15138834,1589472585,0,2f6d99fa,32679086431666183,未曾设想的道路
572.407,1,25,16777215,1589472484,0,a6f973fb,32679033251561477,英雄之师！
320.319,1,25,16777215,1589471914,0,1c63fd,32678734240153603,懂了
363.006,1,25,16777215,1589471876,0,31168da1,32678714589839365,kingofnorth
242.097,1,25,16777215,1589471723,0,31168da1,32678634438262791,门门门门门
220.977,1,25,16777215,1589471702,0,31168da1,32678623338037251,//////
392.165,1,25,16777215,1589471624,0,971c74ec,32678582358114309,BGM出自X档案，超好看的剧
706.643,1,25,16777215,1589471493,0,94397c13,32678513698406405,什么鬼
652.054,5,25,16646914,1589471369,0,a2bde5e,32678448890642437,精苏落泪
570.322,5,25,16646914,1589471286,0,a2bde5e,32678405407244295,精 苏 狂 喜
500.644,5,25,16646914,1589471205,0,a2bde5e,32678362520485891,精  苏  震  怒
22.362,1,25,16777215,1589471195,0,875021f1,32678357681307651,6666666
221.544,1,25,16646914,1589471100,0,41e9d736,32678307447701507,awsl
362.27,1,25,16777215,1589470683,0,d7182284,32678088904540165,你特娘的套娃呢
702.907,1,25,16777215,1589470656,0,a6077720,32678074919682055,加速加速加速
562.941,1,25,16777215,1589470567,0,5d2c5627,32678028079792131,出版可比有了想法，写作的时间晚的多多了
3.09,1,25,16777215,1589469803,0,a6077720,32677627447214085,左转！！！
277.912,1,25,16777215,1589468756,0,cf2060dc,32677078531309575,白左不切实际
31.163,1,25,16777215,1589468367,0,943f24e2,32676874701766663,罗斯福
726.386,1,25,16777215,1589468348,0,95e42aa9,32676865032847363,不错，视频做的非常好。
181.001,1,25,16777215,1589468243,0,f077046a,32676809779183623,犹太人
255.764,1,25,16777215,1589468158,0,78a4589d,32676765394010117,40年代和60年代美国都兴起过红色浪潮
7.739,5,25,16777215,1589467959,0,811fbe9a,32676660673773571,我们遇到什么困难，都不要怕
732.217,1,25,16777215,1589467946,0,d88754a3,32676654063026183,三连
110.183,1,25,16777215,1589467347,0,31b0808c,32676340223180805,EVA的BGM好评
603.647,1,25,16777215,1589467312,0,aaa407e6,32676321907703811,乌拉
149.847,1,25,16777215,1589467310,0,9c24cd1c,32676320527777797,现在很多穿明小说·就是这么解决的·。、
49.433,1,25,16777215,1589467209,0,9c24cd1c,32676267910758471,上一次德国就是用战争解决的·。
511.449,1,25,16777215,1589467188,0,aaa407e6,32676256448249861,一个能打的都没有
474.775,1,25,16777215,1589467174,0,21316d00,32676249287524355,@林毅夫
73.98,1,25,16777215,1589467011,0,19618b50,32676164093870085,解(jie3)甲归田
